0,9,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,10,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,11,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,12,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,13,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,14,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,15,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,16,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,2,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,3,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,4,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,5,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,6,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,7,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,8,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,9,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,10,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,11,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,12,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,13,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,14,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,15,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,16,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,2,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,3,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,4,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,5,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,6,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,7,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,8,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,9,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,10,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,11,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,12,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,13,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,14,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,15,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,16,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2467.65,0.0,0,0,71.02499999999999,332.325,1554.35,1554.35,437.84999999999997,1554.35,37.0,37.0,37.0,37.0,37.0,37.0,32,0,34,0,2,0,45,0,0,0,8,0,60,2,0,0,27,20,0,0,0,0,0,0,0,32,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
